id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,city,country,Rating_Scale,Scale_Price
24293919,27472241,Gonzague,2015-02-09,within an hour,1.0,0.99,t,Grafton Street/St. Stephens Green,9,12,t,t,53.34261,-6.26589,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,140.0,2,1125,2,2,1125,1125,2.0,1125.0,t,2,2,2,2,121,8,4,2018-04-15,2022-09-09,4.81,4.87,4.83,4.93,4.96,4.98,4.74,f,8,4,4,0,2.25,Dublin,Ireland,Satisfied,Between 100 to 499
24296752,16491134,Aoife,2014-06-07,Not Specified,0.0,0.0,f,Kilmainham,1,1,t,t,53.33983,-6.3125,Entire home,Entire home/apt,3,1 bath,2.0,2.0,122.0,3,7,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,6,0,0,2018-05-20,2020-01-02,4.33,4.5,4.67,4.67,4.67,4.33,4.33,f,1,1,0,0,0.11,Dublin,Ireland,Satisfied,Between 100 to 499
24298524,103517636,Clara,2016-11-13,Not Specified,0.0,0.0,f,Trinity College,5,5,t,t,53.34549,-6.24805,Entire townhouse,Entire home/apt,7,1 bath,3.0,4.0,219.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,14,0,0,2018-06-08,2018-09-02,4.93,5.0,4.86,5.0,5.0,4.86,4.71,f,5,1,4,0,0.27,Dublin,Ireland,Satisfied,Between 100 to 499
24306357,179776558,Cezar & Danilo,2018-03-21,within a few hours,1.0,1.0,t,Phibsborough,2,3,t,t,53.35127,-6.27212,Private room in home,Private room,1,1 shared bath,1.0,1.0,130.0,2,1124,2,3,1125,1125,2.4,1125.0,t,0,0,0,0,137,39,0,2018-04-22,2022-07-29,4.88,4.96,4.96,4.94,4.91,4.84,4.75,t,2,0,2,0,2.56,Dublin,Ireland,Satisfied,Between 100 to 499
24319570,180371320,Darragh,2018-03-24,within a day,0.5,0.64,f,Terenure,1,1,t,t,53.30722,-6.29701,Entire home,Entire home/apt,7,2 baths,4.0,4.0,500.0,5,1125,7,7,1125,1125,7.0,1125.0,t,0,0,0,38,25,0,0,2018-05-22,2019-08-13,4.92,5.0,4.79,5.0,4.92,4.83,4.92,t,1,1,0,0,0.48,Dublin,Ireland,Satisfied,Between 500 to 999
24329146,183557761,Gwendoline,2018-04-10,within a few hours,0.86,0.39,f,Not Specified,3,4,t,f,53.4908,-6.16365,Private room in home,Private room,7,3 baths,3.0,5.0,129.0,1,30,1,1,30,30,1.0,30.0,t,8,33,58,210,207,41,4,2018-05-13,2022-08-24,4.68,4.8,4.46,4.89,4.85,4.85,4.7,f,3,0,3,0,3.92,Not Specified,Not Specified,Satisfied,Between 100 to 499
24332653,5234115,Stephan,2013-02-26,Not Specified,0.0,0.0,f,Terenure,1,1,t,t,53.30046,-6.29843,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,65.0,2,21,2,2,21,21,2.0,21.0,t,0,0,0,0,1,0,0,2018-08-07,2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.02,Dublin,Ireland,Very Dissatisfied,Less than 100
24333913,74965613,Vic,2016-05-31,within a few hours,1.0,0.72,f,Saint Kevin's,2,2,t,t,53.331634521484375,-6.260633945465088,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,84.0,14,42,2,14,42,42,13.8,42.0,t,1,11,41,70,6,5,2,2018-04-12,2022-09-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.11,Dublin,Ireland,Very Satisfied,Less than 100
24342562,42223229,Fergal,2015-08-22,Not Specified,0.0,0.0,f,Not Specified,1,1,t,t,53.33451,-6.27535,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,125.0,2,1124,2,2,1124,1124,2.0,1124.0,t,0,0,0,0,106,0,0,2018-04-23,2019-07-08,4.58,4.71,4.63,4.73,4.81,4.75,4.55,f,1,1,0,0,1.98,Dublin,Ireland,Satisfied,Between 100 to 499
24347637,66857953,Paula,2016-04-12,Not Specified,0.0,0.0,f,Trinity College,2,2,t,t,53.345,-6.23681,Entire rental unit,Entire home/apt,4,2 baths,2.0,2.0,118.0,2,1124,2,2,1124,1124,2.0,1124.0,t,0,0,0,0,82,0,0,2018-04-22,2020-03-01,4.64,4.77,4.89,4.2,4.62,4.91,4.57,f,1,1,0,0,1.53,Dublin,Ireland,Satisfied,Between 100 to 499
24372238,183930519,Rafael,2018-04-12,Not Specified,0.0,0.0,f,Not Specified,1,7,t,t,53.3434,-6.24822,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,55.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,13,0,0,2018-04-29,2018-08-07,4.54,4.77,4.46,4.69,4.77,4.92,4.62,t,1,0,1,0,0.24,Not Specified,Ireland,Satisfied,Less than 100
24384328,130605733,Andrea,2017-05-16,Not Specified,0.0,0.0,f,Clontarf,1,1,t,t,53.36629,-6.2133,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,79.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,2,0,0,2018-04-19,2018-05-07,4.0,4.0,4.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.04,Balbriggan,Ireland,Satisfied,Less than 100
24384470,133347727,Susan,2017-06-04,within an hour,1.0,0.84,f,Courtlands,2,3,t,f,53.38129,-6.24667,Private room in home,Private room,2,1 shared bath,1.0,2.0,68.0,2,4,2,2,4,4,2.0,4.0,t,0,0,0,0,54,26,0,2018-05-20,2022-05-26,4.79,4.94,4.89,4.96,4.92,4.81,4.74,f,2,0,2,0,1.03,Not Specified,Ireland,Satisfied,Less than 100
24384707,54082092,Naomi,2016-01-10,within an hour,1.0,0.87,t,Donnybrook,6,16,t,t,53.32027,-6.23759,Entire home,Entire home/apt,5,2.5 baths,3.0,3.0,238.0,14,90,14,14,90,90,14.0,90.0,t,0,0,0,0,39,7,0,2018-05-08,2022-05-08,4.92,4.87,4.85,4.97,4.97,4.85,4.69,f,6,6,0,0,0.74,Dublin,Ireland,Satisfied,Between 100 to 499
24402308,52002212,Tony,2015-12-22,Not Specified,0.0,1.0,t,Artane,2,6,t,t,53.37895,-6.19612,Private room in home,Private room,1,1 shared bath,1.0,2.0,75.0,3,30,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,237,0,0,2018-04-23,2020-11-01,4.79,4.86,4.84,4.92,4.91,4.77,4.78,t,2,0,2,0,4.43,Artane,Ireland,Satisfied,Less than 100
24404174,69800478,Sean,2016-05-01,within an hour,1.0,1.0,t,Parsonstown,21,21,t,t,53.35441,-6.5083,Room in serviced apartment,Hotel room,2,1 bath,1.0,1.0,137.0,2,1125,1,3,1125,1125,2.0,1125.0,t,0,0,0,0,40,11,1,2018-05-03,2022-08-29,4.98,5.0,4.95,5.0,4.98,4.95,5.0,t,15,13,0,0,0.75,Leixlip,Ireland,Very Satisfied,Between 100 to 499
24409691,138767227,Moyo,2017-07-05,within an hour,1.0,0.0,f,Not Specified,1,1,t,t,53.28837,-6.37495,Private room in rental unit,Private room,2,1 private bath,1.0,1.0,38.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,14,0,0,2018-04-30,2018-09-24,4.86,4.79,5.0,4.86,5.0,4.79,4.79,f,1,0,1,0,0.26,Dublin,Ireland,Satisfied,Less than 100
24409702,39776728,Gemma,2015-07-28,Not Specified,0.0,0.0,f,Docklands,3,4,t,t,53.32353,-6.23018,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,117.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,83,0,0,2018-05-27,2019-08-16,4.86,4.9,4.87,4.94,4.88,4.92,4.73,t,3,3,0,0,1.59,Dublin,Ireland,Satisfied,Between 100 to 499
24409825,132033737,Patricia,2017-05-26,within an hour,1.0,1.0,t,North Strand,1,1,t,t,53.35856,-6.24008,Private room in townhouse,Private room,1,1 private bath,1.0,1.0,78.0,2,7,2,2,7,7,2.0,7.0,t,0,3,3,3,111,31,2,2018-07-02,2022-09-10,4.99,4.99,4.98,5.0,4.99,4.89,4.94,f,1,0,1,0,2.17,Dublin,Ireland,Satisfied,Less than 100
24416875,99717635,Amer,2016-10-15,within an hour,1.0,0.83,f,Saint Peter's,3,3,t,t,53.33938,-6.23792,Private room in rental unit,Private room,1,1.5 shared baths,1.0,1.0,59.0,2,20,2,2,20,20,2.0,20.0,t,0,0,0,0,30,0,0,2018-05-11,2020-01-01,4.86,4.86,4.9,5.0,5.0,4.83,4.79,f,3,0,3,0,0.57,Dublin,Ireland,Satisfied,Less than 100
24422443,9259434,Maeva,2013-10-06,Not Specified,0.0,0.0,f,Rathfarnham,1,1,t,t,53.2938,-6.28072,Private room in rental unit,Private room,4,2 baths,2.0,2.0,39.0,16,21,16,16,21,21,16.0,21.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,1,0,1,0,0.0,New York,NY,Very Dissatisfied,Less than 100
24423525,52002212,Tony,2015-12-22,Not Specified,0.0,1.0,t,Artane,2,6,t,t,53.37895,-6.19612,Private room in home,Private room,1,1 shared bath,1.0,1.0,50.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,233,5,0,2018-04-21,2021-10-23,4.91,4.95,4.9,4.97,4.97,4.81,4.89,t,2,0,2,0,4.35,Artane,Ireland,Satisfied,Less than 100
24436173,137388403,Christina,2017-06-27,within a few hours,1.0,0.98,t,Beaumont,1,1,t,t,53.38824,-6.23212,Private room in home,Private room,2,0 shared baths,1.0,2.0,100.0,2,7,1,2,1125,1125,2.0,1125.0,t,11,27,57,90,144,24,5,2018-04-21,2022-09-05,4.89,4.92,4.69,4.97,4.97,4.84,4.88,f,1,0,1,0,2.69,Dublin,Ireland,Satisfied,Between 100 to 499
24438440,184560099,Griffith Halls Of Residence,2018-04-16,Not Specified,0.0,1.0,f,Saint Catherine's,8,8,t,t,53.33107,-6.2784,Entire rental unit,Entire home/apt,3,2 baths,2.0,3.0,167.0,1,30,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,8,0,0,2018-08-07,2021-07-30,4.75,5.0,5.0,5.0,4.75,4.63,5.0,t,8,8,0,0,0.16, Dublin,Ireland,Very Satisfied,Between 100 to 499
24468207,184814325,Will,2018-04-17,Not Specified,0.0,0.0,f,Donnybrook,1,2,t,t,53.31334,-6.2449,Entire home,Entire home/apt,9,3 baths,4.0,6.0,345.0,15,365,14,14,1125,1125,14.0,1125.0,t,0,0,0,0,75,0,0,2018-04-29,2019-11-17,4.44,4.71,4.24,4.84,4.8,4.55,4.36,f,1,1,0,0,1.41,Ballsbridge,Ireland,Satisfied,Between 100 to 499
24474346,69683252,Niall And Gavin,2016-04-30,within a day,0.82,0.65,f,North City Central/O'Connell Street,68,129,t,t,53.34564,-6.26209,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,211.0,4,120,1,4,120,120,4.0,120.0,t,8,29,59,59,74,3,2,2018-05-15,2022-08-23,4.58,4.77,4.5,4.72,4.65,4.95,4.57,f,42,42,0,0,1.4,Firhouse,Ireland,Satisfied,Between 100 to 499
24494788,11043489,Adrian,2014-01-05,Not Specified,0.0,0.0,f,The Liberties,1,1,t,t,53.33595,-6.2799,Entire townhouse,Entire home/apt,2,1 bath,1.0,1.0,100.0,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,3,0,0,2018-05-14,2018-05-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.06,Dublin,Ireland,Very Satisfied,Between 100 to 499
24503354,185112025,Jova,2018-04-19,Not Specified,0.0,0.0,f,Trinity College,1,1,t,t,53.34474,-6.25175,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,107.0,4,1125,4,4,1125,1125,4.0,1125.0,t,0,0,0,0,13,0,0,2018-05-19,2018-10-28,4.92,5.0,4.75,4.92,5.0,5.0,4.58,t,1,1,0,0,0.25,Not Specified,Not Specified,Satisfied,Between 100 to 499
24511805,133238523,Anna,2017-06-03,within an hour,1.0,0.68,t,Not Specified,2,2,t,t,53.39139,-6.2345,Private room in bungalow,Private room,2,1 private bath,1.0,1.0,85.0,5,1125,5,5,1125,1125,5.0,1125.0,t,3,5,5,5,61,9,2,2018-05-19,2022-09-11,4.95,4.98,5.0,4.98,4.98,4.68,4.85,f,2,0,2,0,1.16,Dublin,Ireland,Satisfied,Less than 100
24512285,133238523,Anna,2017-06-03,within an hour,1.0,0.68,t,Not Specified,2,2,t,t,53.39118,-6.23333,Private room in bed and breakfast,Private room,1,1 shared bath,1.0,1.0,52.0,4,1125,4,4,1125,1125,4.0,1125.0,t,0,3,15,15,16,4,1,2018-05-16,2022-08-13,5.0,5.0,5.0,5.0,5.0,4.87,5.0,f,2,0,2,0,0.3,Dublin,Ireland,Very Satisfied,Less than 100
24531067,183308787,Noeleen,2018-04-09,within an hour,1.0,1.0,f,Dundrum,1,1,t,t,53.30058,-6.24568,Entire home,Entire home/apt,4,1 bath,2.0,2.0,130.0,4,10,4,4,10,10,4.0,10.0,t,2,2,3,102,51,6,1,2018-05-15,2022-08-28,4.96,5.0,4.96,5.0,5.0,4.78,4.84,f,1,1,0,0,0.97,Not Specified,Ireland,Satisfied,Between 100 to 499
24542443,113220200,Ana Maria,2017-01-25,Not Specified,0.0,0.0,f,Not Specified,1,1,t,t,53.36064,-6.27529,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,120.0,14,21,14,14,1125,1125,14.0,1125.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0,Not Specified,Not Specified,Very Dissatisfied,Between 100 to 499
24549708,13474931,Mathieu,2014-03-24,Not Specified,0.0,0.0,f,Ranelagh and Rathmines,2,7,t,t,53.32281,-6.27025,Private room in home,Private room,2,1 private bath,1.0,1.0,59.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,3,0,0,2018-05-11,2018-05-13,4.0,4.33,3.33,5.0,5.0,3.67,3.67,t,1,0,1,0,0.06,Meudon,France,Regular,Less than 100
24551330,185472597,Leopold,2018-04-21,Not Specified,0.0,0.0,f,Phibsborough,1,1,t,f,53.35949,-6.2577,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,105.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,19,0,0,2018-04-29,2018-07-28,4.53,4.58,4.26,4.74,4.89,4.05,4.16,t,1,1,0,0,0.36,Dublin,Ireland,Satisfied,Between 100 to 499
24554674,185502580,Joan,2018-04-21,Not Specified,0.0,0.0,f,Ringsend/Irishtown,1,1,t,t,53.3426,-6.22535,Entire home,Entire home/apt,5,2 baths,3.0,3.0,253.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,27,0,0,2018-04-27,2019-08-31,4.89,5.0,4.85,4.56,4.81,4.78,4.85,t,1,1,0,0,0.51,Waterford,Ireland,Satisfied,Between 100 to 499
24555689,45434302,Breda,2015-09-30,Not Specified,0.0,1.0,f,Hartstown,2,5,t,t,53.39921,-6.4205,Entire bungalow,Entire home/apt,4,1 bath,2.0,2.0,120.0,3,30,3,3,30,30,3.0,30.0,t,0,0,0,0,23,0,0,2018-06-04,2020-02-23,4.78,4.96,4.48,4.96,4.96,4.7,4.74,f,1,1,0,0,0.44,Dublin,Ireland,Satisfied,Between 100 to 499
24568270,151128160,Kevin,2017-09-18,within an hour,1.0,1.0,t,Docklands,13,13,t,t,53.32881,-6.26416,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,122.0,14,90,14,14,1125,1125,14.0,1125.0,t,12,42,69,148,48,11,1,2018-05-12,2022-08-26,4.9,4.96,4.79,4.94,5.0,4.96,4.77,t,13,13,0,0,0.91,Dublin,Ireland,Satisfied,Between 100 to 499
24569869,17706552,Clive,2014-07-06,within a few hours,0.93,0.91,t,Rathgar,1,1,t,t,53.32249,-6.25568,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,130.0,2,7,2,2,7,7,2.0,7.0,t,7,10,10,10,152,24,3,2018-05-04,2022-08-21,4.92,4.95,4.98,4.96,4.97,4.89,4.78,f,1,1,0,0,2.86,Rathmines,Ireland,Satisfied,Between 100 to 499
24577964,151128160,Kevin,2017-09-18,within an hour,1.0,1.0,t,Docklands,13,13,t,t,53.32881,-6.26416,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,180.0,14,90,14,14,1125,1125,14.0,1125.0,t,0,0,0,0,46,1,0,2018-05-15,2022-05-22,4.91,4.93,4.78,4.98,5.0,4.96,4.67,f,13,13,0,0,0.87,Dublin,Ireland,Satisfied,Between 100 to 499
24579796,41773537,Mary,2015-08-17,within an hour,1.0,0.0,f,Not Specified,2,2,t,f,53.30093,-6.48879,Private room in home,Private room,1,1 shared bath,1.0,1.0,70.0,1,1125,1,4,1125,1125,2.3,1125.0,t,0,10,40,40,1,0,0,2019-07-27,2019-07-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.03,Dublin,Ireland,Very Satisfied,Less than 100
24593463,111819322,Anne,2017-01-16,Not Specified,0.0,0.0,f,Artane,1,1,t,t,53.37586,-6.20762,Entire home,Entire home/apt,6,2 baths,4.0,6.0,300.0,3,4,3,3,4,4,3.0,4.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,1,0,0,0.0, Dublin,Ireland,Very Dissatisfied,Between 100 to 499
24595724,17815836,Kevin,2014-07-08,Not Specified,0.0,0.0,f,Dundrum,1,1,t,f,53.30225,-6.24636,Private room in rental unit,Private room,1,1 shared bath,1.0,1.0,62.0,2,7,2,2,7,7,2.0,7.0,t,0,0,0,0,6,0,0,2018-05-15,2018-07-16,4.5,5.0,4.83,5.0,4.67,5.0,4.67,f,1,0,1,0,0.11,Dublin,Ireland,Satisfied,Less than 100
24605013,38114320,Coral,2015-07-10,Not Specified,0.0,0.0,f,Not Specified,1,2,t,t,53.58335,-6.14191,Private room in home,Private room,2,1 private bath,1.0,1.0,150.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,1,0,0,2018-05-03,2018-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.02,London,United Kingdom,Very Dissatisfied,Between 100 to 499
24617718,26895541,Gary,2015-01-29,Not Specified,0.0,0.0,f,Pelletstown,1,1,t,f,53.37313,-6.32299,Entire home,Entire home/apt,6,1 bath,3.0,2.0,200.0,2,7,2,2,7,7,2.0,7.0,t,0,0,0,0,0,0,0,2024-01-12,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t,1,1,0,0,0.0,Dublin,Ireland,Very Dissatisfied,Between 100 to 499
24625249,203520689,Patrick,2018-07-19,Not Specified,0.0,0.0,f,Not Specified,5,5,t,f,53.26619,-6.1668,Private room in home,Private room,2,1 shared bath,1.0,1.0,45.0,1,10,1,1,10,10,1.0,10.0,t,0,0,0,106,78,0,0,2018-05-06,2020-03-13,4.79,4.85,4.88,4.97,4.88,4.68,4.76,f,5,0,5,0,1.47,Not Specified,Not Specified,Satisfied,Less than 100
24628031,4383542,Yves,2012-12-11,within an hour,1.0,0.93,f,Phibsborough,2,4,t,t,53.36299,-6.26949,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,100.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,87,16,2,2018-06-03,2022-08-31,4.77,4.87,4.75,4.77,4.86,4.7,4.74,t,2,1,1,0,1.67,Dublin,Ireland,Satisfied,Between 100 to 499
24639951,54178759,Portia,2016-01-11,Not Specified,0.0,0.0,f,Not Specified,1,1,t,t,53.25947,-6.12978,Entire home,Entire home/apt,13,5.5 baths,7.0,10.0,385.0,12,1125,12,12,1125,1125,12.0,1125.0,t,0,0,0,0,1,0,0,2019-06-27,2019-06-27,4.0,5.0,4.0,5.0,5.0,5.0,4.0,t,1,1,0,0,0.03,Dublin,Ireland,Satisfied,Between 100 to 499
24652291,186304062,Sheila,2018-04-25,Not Specified,0.0,0.0,f,Addison Park,1,3,t,f,53.37581,-6.27908,Private room in townhouse,Private room,1,1 private bath,1.0,1.0,45.0,2,5,2,2,5,5,2.0,5.0,t,0,0,0,0,1,0,0,2018-06-06,2018-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,1,0,1,0,0.02,Dublin,Ireland,Very Dissatisfied,Less than 100
24670678,177826854,Sean,2018-03-11,Not Specified,0.0,0.0,f,Drumcondra,15,15,t,t,53.37381,-6.25468,Private room in home,Private room,2,1 private bath,1.0,1.0,47.0,1,14,1,1,14,14,1.0,14.0,t,0,0,0,0,18,0,0,2018-05-08,2018-08-12,4.41,4.65,4.41,4.82,4.71,4.53,4.29,t,15,0,15,0,0.34,Belfast,United Kingdom,Satisfied,Less than 100
24684024,14170389,Kate,2014-04-11,within a day,0.75,0.2,f,Docklands,4,7,t,t,53.33969,-6.23334,Entire home,Entire home/apt,4,1 bath,2.0,4.0,120.0,15,1125,15,15,1125,1125,15.0,1125.0,t,0,0,0,0,27,0,0,2018-04-27,2021-09-01,4.48,4.43,4.39,4.39,4.22,4.65,4.39,f,2,2,0,0,0.51, Kildare,Ireland,Satisfied,Between 100 to 499
24714484,169063040,Mark,2018-01-21,within an hour,1.0,0.89,f,Dundrum,1,1,t,t,53.28553732939369,-6.246851975691237,Private room in bungalow,Private room,2,1 private bath,1.0,1.0,100.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,22,17,1,2021-07-17,2022-08-16,5.0,5.0,4.91,5.0,5.0,4.82,4.95,t,1,0,1,0,1.56,Dublin,Ireland,Satisfied,Between 100 to 499
24725111,31284582,Paul,2015-04-15,within an hour,0.99,0.99,f,Georgian Quarter,55,137,t,t,53.35689,-6.25986,Entire rental unit,Entire home/apt,3,1 bath,1.0,2.0,150.0,14,60,14,400,1125,1125,122.3,1125.0,t,10,40,70,160,89,10,1,2018-05-14,2022-08-21,4.6,4.8,4.76,4.79,4.73,4.71,4.43,f,55,55,0,0,1.69,Dublin,Ireland,Satisfied,Between 100 to 499
24727848,139226529,Annette,2017-07-08,Not Specified,0.0,0.0,f,Not Specified,1,1,t,t,53.58042,-6.11667,Private room in home,Private room,1,1 private bath,1.0,1.0,64.0,2,30,2,2,30,30,2.0,30.0,t,0,0,0,0,6,0,0,2018-06-12,2019-05-28,4.83,4.83,5.0,4.83,4.67,5.0,4.67,f,1,0,1,0,0.12,Skerries,Ireland,Satisfied,Less than 100
24730797,183305118,Linda,2018-04-09,within an hour,1.0,1.0,t,Not Specified,2,4,t,t,53.52371,-6.26937,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,126.0,1,1125,1,1,1125,1125,1.0,1125.0,t,7,33,62,336,316,52,5,2018-05-11,2022-09-09,4.83,4.91,4.77,4.96,4.88,4.73,4.76,f,1,1,0,0,5.98,Dublin,Ireland,Satisfied,Between 100 to 499
24749174,131344118,Niamh,2017-05-21,Not Specified,0.0,0.0,f,Not Specified,1,1,t,f,53.34482,-6.28309,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,80.0,4,14,4,4,14,14,4.0,14.0,t,0,0,0,0,13,0,0,2018-06-17,2018-09-02,4.92,4.92,5.0,5.0,5.0,4.85,4.92,t,1,1,0,0,0.25,Stamullin,Ireland,Satisfied,Less than 100
24749448,15162237,Gisele,2014-05-06,within a day,1.0,0.91,f,Ballyfermot,1,1,t,f,53.33947,-6.34543,Private room in townhouse,Private room,2,2 shared baths,1.0,1.0,60.0,1,7,1,1,7,7,1.0,7.0,t,5,10,10,10,59,17,0,2018-05-17,2022-07-05,4.64,4.86,4.63,4.97,4.95,4.58,4.68,f,1,0,1,0,1.12,Dublin,Ireland,Satisfied,Less than 100
24750573,106128044,John And Natasza,2016-12-04,Not Specified,0.0,0.0,f,Stoneybatter/Arbour Hill,1,1,t,t,53.35207,-6.28775,Entire townhouse,Entire home/apt,6,1 bath,2.0,3.0,170.0,2,1125,1,2,1125,1125,1.4,1125.0,t,0,0,0,0,15,0,0,2018-05-06,2020-02-02,4.93,4.93,4.67,5.0,5.0,4.87,4.73,t,1,1,0,0,0.28,Dublin,Ireland,Satisfied,Between 100 to 499
24751014,148953396,Marjo,2017-09-03,within an hour,1.0,1.0,f,Not Specified,3,3,t,t,53.44735,-6.23142,Private room in home,Private room,1,1 shared bath,1.0,1.0,107.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,341,65,1,2018-05-10,2022-08-15,4.85,4.93,4.92,4.9,4.89,4.87,4.82,t,3,0,3,0,6.45,Swords,Ireland,Satisfied,Between 100 to 499
24753388,148953396,Marjo,2017-09-03,within an hour,1.0,1.0,f,Not Specified,3,3,t,t,53.44583,-6.23155,Private room in home,Private room,2,1 shared bath,1.0,1.0,118.0,1,1125,1,1,1125,1125,1.0,1125.0,t,6,12,12,12,248,70,3,2018-05-11,2022-09-06,4.82,4.92,4.86,4.87,4.89,4.85,4.78,t,3,0,3,0,4.69,Swords,Ireland,Satisfied,Between 100 to 499
24753564,187113030,Arvesh,2018-04-30,a few days or more,0.0,0.0,f,Not Specified,1,1,t,t,53.36249,-6.28412,Private room in rental unit,Private room,2,2 baths,2.0,4.0,400.0,1,1125,1,1,1125,1125,1.0,1125.0,t,27,57,87,87,4,0,0,2018-05-13,2018-06-17,5.0,5.0,5.0,4.33,5.0,4.67,5.0,f,1,0,1,0,0.08,Maynooth,Ireland,Very Satisfied,Between 100 to 499
24754616,187154879,Art,2018-04-30,Not Specified,0.0,0.0,f,Stoneybatter/Arbour Hill,2,2,t,f,53.35143,-6.27492,Private room in rental unit,Private room,2,1 shared bath,1.0,1.0,84.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,1,0,0,2018-05-07,2018-05-07,5.0,5.0,5.0,5.0,5.0,4.0,4.0,f,2,0,2,0,0.02,Not Specified,Not Specified,Satisfied,Less than 100
24755111,112062166,Gav&Una,2017-01-18,within a day,0.91,0.67,f,Georgian Quarter,18,29,t,t,53.3378,-6.22804,Entire home,Entire home/apt,6,3 baths,3.0,4.0,450.0,4,1125,3,4,1125,1125,4.0,1125.0,t,11,21,21,21,46,2,0,2018-06-04,2022-07-30,4.87,4.98,4.96,4.83,4.85,4.83,4.74,f,14,14,0,0,0.88,Not Specified,Not Specified,Satisfied,Between 100 to 499
24755498,137042954,Margot,2017-06-26,within an hour,1.0,1.0,t,Not Specified,1,1,t,t,53.37724,-6.05444,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,80.0,2,1125,2,2,1125,1125,2.0,1125.0,t,7,7,21,104,169,56,6,2018-05-12,2022-09-02,4.92,4.91,4.94,4.97,4.93,4.84,4.82,t,1,1,0,0,3.2,Dublin,Ireland,Satisfied,Less than 100
